plate,fiberid,mjd,z,Flux_HeII_3203,Flux_NeV_3345,Flux_NeV_3425,Flux_OII_3726,Flux_OII_3728,Flux_NeIII_3868,Flux_NeIII_3967,Flux_He_3970,Flux_Hd_4101,Flux_Hg_4340,Flux_OIII_4363,Flux_HeII_4685,Flux_ArIV_4711,Flux_ArIV_4740,Flux_Hb_4861,Flux_OIII_4958,Flux_OIII_5006,Flux_NI_5197,Flux_NI_5200,Flux_HeI_5875,Flux_OI_6300,Flux_OI_6363,Flux_NII_6547,Flux_Ha_6562,Flux_NII_6583,Flux_SII_6716,Flux_SII_6730
2265,150,53674,0.189188, ,0.140324096, ,0.398841914,0.540871442,0.121378337,0.083535156,0.135744009,0.123632813,0.257620488, ,3188098.201,0.089151504, ,0.681317987,0.118526397,0.332895786, ,0.048062615,0.011570132,0.02849026,0.007547254,0.234682431,2.112085759,0.685419237,0.260246106,0.141566392
2349,21,53734,0.0456205, , , ,1.372621051,0.065667536,0.181127116,0.023487792,0.260180779,0.302414744,0.48606202,0.020670883,0.072488357, , ,0.908139374,0.456578902,1.298912137,0.005509958, ,0.101091941,0.080426277,0.041915166,0.468756567,2.815232058,1.376270507,0.444220571,0.38612754
2361,189,53762,0.07355809, , , ,0.793305776,0.859830567,0.454896668,0.125601151,0.233747976,0.257867258,0.426187169,0.014578422,0.202943566,0.00412422,0.023883846,0.8979132,1.722706195,4.898416164, ,31613.103,27.36479932,0.150772217,0.092115117,0.781340247,2.78353092,2.293541011,0.510045344,0.40215118
4043,447,55630,0.4628715,0.14961687,0.262186907,0.672942139,2.177418578,0.207429531,0.693639786,0.260828871,0.171795285,0.298477475,2.255533794,0.089864403,0.287186342,0.039611745,0.070061118,1.00657282,2.714004131,7.756566349, ,0.047301901,0.096964627,0.164187408,0.066129287,0.504764818,3.120375743,1.484779939,0.528263078,0.397724884
4839,920,55703,0.07525984, ,1.905981432,0.997127264,1.16696686,1.647302131,0.439947779,0.10028998,0.213171951,0.384188777,0.493642989,0.128018377,0.19717946,0.010143317, ,0.846831339,1.359627506,3.855927795, , ,0.141815718,0.200806328,0.109701581,0.761473762,2.62517715,2.232834674,0.46466901,0.394976935
5145,443,55835,0.3559634, ,0.074034025, ,0.035888929,2.721322675,0.186792507, ,0.228752947,0.186890937,0.309535053,0.073863469,0.271230739,0.025836033, ,0.92657585,0.57923612,1.649335966, ,0.06892826,0.269040182,0.198136174,0.140315875,0.232875569,2.872385136,0.683974136,0.530671138,0.423884643
5440,563,55983,0.4304186,0.077137866,0.141672834,0.350435617,0.482273068,2.634517071,0.619769125,0.194351457,0.120845313,0.231739835,0.406341721,0.098909346,0.151670469,0.024559594,0.017739448,1.067889553,2.588658541,7.417881303,0.043380725,0.024569126,0.087564005,0.258311792,0.074969125,0.284311246,3.310457615,0.837214037,0.567268511,0.444845121
5891,855,56034,0.4317969,0.065768955,0.121625077,0.344666705,0.282969836,2.105156052,0.542771888,0.29129018,0.027948289,0.209524805,0.386140529,0.075752979,0.105866314,0.008210782, ,0.883616086,2.050894153,5.827420418,0.015042177, ,0.091425847,0.194834542,0.082031595,0.246740135,2.739209867,0.724067411,0.526855466,0.416933909
1738,351,53051,0.189541, ,0.164590518,0.53593867,1.048078437,0.975982463, ,0.038733407,0.173179983,0.184001458,0.388183899,0.124071031, ,0.190630534, ,0.83791427,0.1678503,0.47580154, , ,0.112990894,0.114347301,0.052440822,0.49632034,2.597534238,1.455055352,0.576590179,0.337266415
1741,542,53052,0.1651996, ,0.753262786,0.610016813,1.2156304,0.858223789,0.369690019,0.240370836,0.013501478,0.207606025,0.379007059, ,0.07850712, , ,0.786743021,0.851273526,2.406307862,0.042831255,0.003002425,0.062575025,0.140815834,0.068905397,0.449416309,2.438903366,1.316031289,0.443972316,0.331965308
1786,515,54450,0.1890988, ,0.035197285,0.041235647,0.779920905,1.116431149,0.068600762,0.04008107,0.181641104,0.171242931,0.38840095, ,318321.1708, , ,0.697458648,0.188543473,0.5301008, ,0.039061467,0.073778256,0.058413458,0.054858729,0.271123415,2.162121809,0.792188386,0.352694529,0.260994867
2093,104,53818,0.05134446, , , , ,1.831122875,0.504062153,0.214958328,0.117122298,0.262322405,0.432078175,0.007717503,0.11460684, , ,0.836666447,0.985627593,2.793751201, ,0.022468575,0.094741681,0.10742357,0.041585282,0.531892045,2.593665986,1.559298796,0.374208592,0.338126969
2096,343,53446,0.04430716, , , , ,2.023461983,0.292409005,0.198635748,0.102445373,0.330840583,0.518925871,0.03966855,0.098230211,0.053944843,0.036748134,1.07163472,1.020460235,2.924618744, , ,0.076855505,0.147343878,0.054397877,0.514347845,3.322067632,1.514701605,0.76743275,0.538696747
2111,124,53467,0.0411191, , , , ,2.284555401,0.722566554, ,0.421702941,0.287428137,0.48299058,0.070341553,0.299335809,0.038743922,0.037085091,1.051620041,2.590743233,7.418772545, ,0.06148756,0.171491574,0.27304602,0.125924617,0.948056317,3.260022127,2.790966512,0.716054388,0.681716026
2128,378,53800,0.1287414, , ,1.460108973,1.89460084,1.187803948,0.738531483,0.257334403, ,0.226307,0.44430807,0.068689419,0.230560855,0.039677005, ,0.738323711,1.560858258,4.399610546, ,0.039019135,0.082524814,0.207900494,0.069982884,0.580742616,2.288803504,1.698623209,0.542408128,0.383100897
2345,593,53757,0.05560005, , , ,1.006378195,1.513743963,0.984939435,0.18650599,0.29346477,0.261607725,0.464197987,0.14433911,0.284119875,0.052200457,0.058209192,0.986805208,3.553456608,10.14671589,0.054221945, ,0.122420241,0.337814782,0.110578073,0.945242162,3.059096143,2.77944904,0.910758548,0.782205231
3811,279,55538,0.3448774,0.199933174,0.059232773,0.187187331,1.725271372,1.551686548,0.079682183, ,0.113094137,0.145037691,0.47693383, , , , ,0.898083768,0.560908885,1.594925615,0.021284319,0.084253686,0.098744709,0.119993318, ,0.259903833,2.784059679,0.762922886,0.336555196,0.24172086
4443,293,55539,0.4224097,0.087260942,0.238384898,0.574880498,0.010579626,2.846623943,0.866921166,0.245595753,0.168182495,0.227296421,0.560709051,0.241317635,0.183945755, ,0.003059921,1.098403741,3.568769456,10.2392928, ,0.05289308,0.182472775,0.360007118,0.125598869,0.431905855,3.405051597,1.272491898,0.541537236,0.4341877
4866,595,55895,0.5096821,0.132177053,0.209901213,0.427455335,0.669795071,2.267145845,0.714484318,0.034909834,0.33517087,0.20363503,0.372929089,0.082599603,0.177381441,0.01760596,0.012900928,0.780142444,2.286654783,6.461294107, , ,0.058033097,0.287212372,0.091472943,0.348764152,2.418441578,1.021133148,0.522675821,0.279366265
5396,880,55947,0.5250755,0.135420402,0.300277957,0.651455726,1.998321879,1.750578697,0.897073924,0.377186284, ,0.231144704,0.41054244,0.092608398,0.155979993,0.006839301,0.010288053,0.732148951,2.309907269,6.50852481,0.012848083,0.082937498,0.050488164,0.239413396,0.079957074,0.647557688,2.269661748,1.89376075,0.440268392,0.342252245
5767,583,56245,0.4220054,0.012978753,0.276759608,0.641989835,1.74803448,1.014095066,0.96380708,0.462663963, ,0.23056421,0.377777905,0.087198681,0.206849077,0.061963195, ,0.859752495,3.123932102,8.865518987,0.083255269,0.055733384,0.099400548,0.229805831,0.13596288,0.756647127,2.665232735,2.219296003,0.676237123,0.69643474
5773,989,56009,0.5196783,0.044143261,0.259815024,0.746197782, ,2.83262379,0.918594619,0.000196058,0.369360154,0.181751658,0.402796383,0.174526007,0.238423289,0.092835386, ,0.99816051,3.904032469,11.15346145,0.049792006,0.051498049,0.132266826,0.522269249,0.050094752,0.757760483,3.094297582,2.228632656,0.394880247,1.037288354
5967,161,56063,0.438781,0.134397432,0.202432595,0.561469067,0.433197121,2.217123095,0.839941998, ,0.386668318,0.229724155,0.448877468,0.211327311,0.175849579, , ,1.040312665,3.510274799,10.04706032,0.017019208, ,0.102768186,0.366164327,0.147757243,0.275197243,3.224969261,0.809988467,0.53501086,0.386812469
5977,73,56098,0.4471372,0.139466595,0.291466838,0.736695096,0.723720879,1.139844469,0.729033303,0.259765521,0.05566102,0.165517235,0.334779771,0.058172486,0.296359548,0.02984874, ,0.984935199,2.986689661,8.52761898,0.11270866,0.027233009,0.101570462,0.276356751,0.087659744,0.938938748,3.053299118,2.760817785,0.622303018,0.532244496
1448,14,53120,0.05054193, , , ,0.997063557,1.61013774,0.602815276,0.156488531,0.185507203,0.254552779,0.466748408,0.084259878,0.232331039,0.009127997,0.03553055,0.997817581,2.372292161,6.777316247, ,0.109029985,0.206099201,0.354409726,0.133822114,1.432111128,3.093234502,4.211922778,1.13564085,1.042677469
1573,406,53226,0.1433975, ,1.245927477,1.70006971,1.357245669,1.541531914,0.892289588,0.365605939,0.070997285,0.151329686,0.357911973,0.076672104,0.358590179, ,0.014491477,0.820818251,2.508422162,7.104029446, ,0.092554069,0.066893971,0.206457168,0.086273537,0.615593642,2.544536579,1.804047896,0.699567853,0.467847512
1625,626,53140,0.1392881, ,1.228447387,1.106087621,0.786371111,1.386501247,1.094485253,0.51016747, ,0.195254422,0.424283672,0.171509665,0.255014768,0.019033692,0.042239022,0.923402088,3.594691861,10.23407848,0.073283507,0.030338576,0.083658429,0.311211157,0.123844752,0.467155773,2.862546473,1.371988054,0.392993244,0.397039116
1779,164,53089,0.1184578, , ,0.593556077,1.123297582,2.396968581,0.95195354,0.360154079,0.072290181,0.150544969,0.362147709,0.123361748,0.131419389, ,0.053422352,0.879584657,3.087959893,8.772356076,0.09007155, ,0.085423868,0.566851773,0.195764942,0.988045997,2.726712436,2.899211679,1.165464123,0.755875561
1810,275,53794,0.1087027, , , ,0.183775502,1.980671696,0.560775918,0.328534058, ,0.260672008,0.450841311,0.1032968,0.218985801, , ,0.925676721,1.644431192,4.682205227, ,0.508089213,0.045062956,0.188983123,0.045352392,0.694701016,2.869597834,2.040356767,0.52915581,0.331180415
1827,8,53531,0.2002394,0.216605672,0.241127975,0.403509009,1.1444494,1.307739346,0.515094592,0.008107843,0.333422815,0.183425786,0.355352933,0.023740061,0.120428383, , ,0.74163273,1.017210626,2.867796653,0.299403007,0.035916153,0.048097141,0.139056887,0.040787034,0.482267427,2.299061462,1.410706643,0.345708433,0.284022467
2166,138,54232,0.07263162, , , ,0.900843895,2.859370785,0.774864507,0.256607599,0.141044665,0.172459558,0.376675518,0.040967757,0.170827795,0.016919322,0.041074733,0.845245666,2.642918337,7.494737377, , , ,0.346512563,0.116728233,1.111861907,2.620261566,3.260149829,1.086788121,0.875001448
2514,232,53882,0.131123, ,31.3544073,1.18016766,0.98855953,0.88491769,0.741543959,0.318518054,0.204404637,0.205978305,0.367106418,0.06680854,0.174448856,0.02484102,0.017919837,0.775598787,1.83188159,5.174912887, , ,0.045315083,0.118756006,0.061068239,0.542378783,2.40435624,1.587840994,0.357200501,0.401469827
2784,374,54529,0.0616919, , , ,0.734823969,2.288051645,0.494250385,0.472900831, ,0.300775757,0.546840208,0.069831003,0.248109878,0.117631261,0.059029109,0.958920209,2.689632669,7.670290277,1.04971239, ,0.2256654,0.384918986,0.108019213,0.885376116,2.972652648,2.602051264,1.011276237,0.863606395
4685,339,55657,0.3578972,0.188308793, ,0.166699978,1.939927314,0.731532667, ,0.095071685,0.06509836, ,0.401282184, ,0.660025643, ,0.022126158,0.842088425,0.35843295,1.016267174,0.032425568, ,0.07960851,0.114212381, ,0.193604962,2.610474117,0.567640763,0.445951395,0.33525269
5045,49,56181,0.5445743,0.070056828,0.093431294,0.274865139,1.130897701,2.361936402,0.686296223,0.088412046,0.253154941,0.224991664,0.419995055,0.11150768,0.10376876, , ,1.035978862,2.839764912,8.126425764,0.05564469,0.026711438,0.140166532,0.577916867,0.204151794,0.446897663,3.211534472,1.315253844,9.240789073, 
5168,863,56035,0.5526221,0.192462058,0.253515304,0.664289381,1.572154965,1.012718373,0.520753198, ,0.309139363, ,0.397447625,0.06064614,0.206793401,0.061038126, ,0.849044815,2.505417715,7.106239585,0.00253149,0.035931588,0.703753435,0.139466749,4.108211475,1.718709004,2.632038926,5.039932443, , 
5792,887,56269,0.4865125,0.155173782,0.496754165,1.116363883,0.568338251,1.447887965,0.779132069, ,0.151474006,0.264952293,0.482353566,0.0767992,0.292504616,0.063990626, ,0.991771198,2.904151943,8.294516246,0.100245156, ,0.053135163,0.289018712,0.143244838,0.394645882,3.074490713,1.160547868,0.412116575,0.688752042
6159,73,56214,0.4805016,0.15753199,0.548565966,1.515853727,1.445921228,1.222405155,1.348945102,0.366675981,0.222154479,0.324927409,0.517263492,0.218270188,0.375461646,0.060572744,0.012803029,1.027663784,4.27729388,12.2357332,0.19291804, ,0.213042998,0.62698563,0.275534145,0.475406907,3.185757729,1.398952819,0.972331311,0.112316575
6375,155,56323,0.4803866,0.127829513,0.213782813,0.730208986,0.330680751,1.67590305,0.540422788,0.477353763, ,0.105711459,0.426840534,0.113666899,0.436096667, , ,0.844730869,2.012850566,5.70784733, ,0.050813198,0.161928858,0.163709036,0.051226996,0.761121852,2.618665693,2.231702072,0.602775283,0.191756351
7310,436,56693,0.3430907, ,0.264012871, ,1.520867302,1.544549746,0.126514552,0.025891556,0.057288566,0.290862953,0.373980203,0.151182434,1890.734853, ,12341755122,0.872309273,0.300060671,0.852104237,0.012657836,0.053611034,0.14341045,0.111565654, ,0.40590794,2.704158747,1.190869936,0.422680037,0.506298264
1391,152,52817,0.1911593, ,0.489364867,0.012055736,1.264928634,0.974351068,0.148552613,0.041303644,0.099459955,0.198244072,0.294985001,0.038666594,2101157.327,0.549626674,0.000722191,0.78318358,0.227242667,0.642220522,0.040980553, ,0.129586865,0.105725157,0.043462676,0.378628339,2.427869097,1.108650557,0.440600353,0.361126304
1652,487,53555,0.0868939, , , , ,2.11147757,0.42079841,0.286753819, ,0.292604979,0.452860909,0.030846607,0.221427342, , ,1.046655026,2.18048007,6.242634878, , ,0.106237144,0.198636115,0.155167399,0.891184052,3.24463058,2.623314444,0.730035152,0.690917713
2023,543,53851,0.1842263,2.31528E+23,0.204278398,0.48683062,1.812673029,2.459227962,0.789646691,0.299871903,0.297908065,0.234589712,0.418575104,0.204644771,0.145671077,2.55901E+13,0.013535503,0.975862116,2.368678634,6.760277484, ,0.153698477,0.054456593,0.463917204,0.144557388,0.532180608,3.02517256,1.564537961,0.617255357,0.529590603
2140,390,53858,0.06494966, , , ,1.752805755,0.254152608,0.662323013,0.151112011,0.143067183,0.245683968,0.396966334,0.133970743,0.136655547, ,0.013028772,0.941588594,2.167712026,6.176844894, , ,0.119791424,0.290363008,0.075931797,0.507252041,2.918924642,1.490277575,0.415548434,0.376052366
2151,20,54523,0.06889439, , , ,0.749630873,0.743238054,0.279871437,0.12407413,0.159562425,0.231103876,0.447919367,0.020434217,0.050612367, ,0.004534824,0.934716753,0.944973233,2.691798996, ,0.029250771,0.097509696,0.134744721,0.034245901,0.527592166,2.897621935,1.549827956,0.560694064,0.45509687
2214,591,53794,0.1982474, ,0.175600103,0.604628535,1.762898353,2.018591405,0.919650417,0.336641329,0.104373915,0.20132073,0.401738897,0.101324716,0.167814049,0.03512373, ,0.91920895,2.945096587,8.382980045, , ,0.082932897,0.348421912,0.126043741,1.027243147,2.849547744,3.016655183,0.923261455,0.650112028
2368,47,53758,0.189365, ,8.254460371,2.306398653,3.709386113,3.777042185,0.951112276,0.344391324, ,0.122593347,0.017415186, ,1.637860003,0.065146687, ,0.428391051,0.521347015,1.434249937,0.175036508,0.162469275,0.041209225,0.165729026,0.041603551,0.419669113,1.328012258,1.215346771,0.639930579,0.309030097
2481,514,54086,0.1552633, ,0.662485343,1.566331109, ,2.510986663,0.639018804,0.000293428,0.382910203,0.244034666,0.428246133,0.109781027,0.176909316, , ,0.913524726,1.991239824,5.666333116, ,0.018518798,0.058367902,0.215483151,0.255215642,0.590776404,2.83192665,1.734708187,0.572581487,0.455379085
2590,234,54175,0.1110849, , ,0.048879623,1.878964628,1.072262397,0.478761322, ,0.294317565,0.251963894,0.571559602,0.05121332,0.326789077, ,0.072622285,1.060583772,2.578446466,7.386357231, , ,0.095432247,0.189232919,0.162639095,0.595322453,3.287809693,1.752831365,0.60484618,0.402490997
3977,674,55335,0.4849589,0.21018255,0.3613938,1.036875334,0.628332333,1.83145733,0.808828811,0.197519325,0.239916046,0.211938188,0.432624169,0.071379899,0.278136109,0.033964729, ,0.857391642,2.72296034,7.726639949, , ,0.087378449,0.180631789,0.098942738,0.381553299,2.657914089,1.119064524,0.453294473,0.356055231
4186,819,55691,0.5297549,0.142432187,0.373582331,0.942953788, ,2.777180884,1.183205441,0.062847944,0.510479555,0.32478797,0.468949923,0.247971428,0.257059874, ,0.11989732,1.063101205,4.481161477,12.83833821,0.377108037,0.143122885,0.169989958,0.513297376,0.184349723,0.637504764,3.295613735,1.877112047,0.68126063,0.51684119
5791,464,56255,0.2831555,0.103000726,0.152650087,0.403019761,1.720459939,2.9258292,0.900090092,0.291249419,0.120236835,0.239651542, ,0.185623352,0.221531138,0.026754684,0.019784388,1.004504514, ,9.096297749,0.040323981,0.024225867,0.109291664,0.409650344,0.201068284,0.377639514,3.113963993,1.110795817,0.905131246,0.558204663
6022,247,56076,0.4609534,0.165232187,0.453319815,1.034806064,1.141023928,1.255593289,0.968209822,0.139053503,0.333335593,0.24614622,0.494535207,12.57671863,0.262260057,0.034555847,0.032687257,1.058329271,4.214724743,12.07258266, , ,0.115676654,0.209028919,0.201124405,0.321974118,3.280820742,0.9479641,0.519221182,0.363721864
6734,365,56386,0.5017745,0.2016871,0.609843122,1.482839873, ,2.81411757,1.078626262,0.42800415,0.119712415,0.242263954,0.431072312,0.136351687,0.364023743,0.050344996, ,0.856928066,3.04896238,8.651487233, , ,0.18305701,0.214871627, ,0.765066151,2.656477005,2.243854589,0.101931479,0.30321355
6741,110,56394,0.2820057,0.050278042,0.125098556,0.266448953,0.871855846,1.587228559,0.365902218,0.159517378,0.11658715,0.269498548,0.475453517, ,0.119427583, , ,1.005275337,1.425647913,4.074237187, , ,0.117089723,0.124463558,0.046696366,0.070146671,3.116353546,0.206333573,0.288518415,0.274377537
7133,601,56567,0.5206044,0.153720393,0.425746547,0.995717663,0.96478241,0.686420377,0.736602969,0.164282778,0.230954591,0.292696231,0.471191925,0.053431465,0.280825873,0.056158202,0.012220728,0.895807405,2.453878811,6.97673199, ,0.064348464,0.146940107,0.139647205,0.036492059,0.71726069,2.777002956,2.1053525,0.472831674,0.478334981
2002,468,53471,0.04977068, , , ,0.790230885,2.0930877,0.376937785,0.02648399,0.240385539,0.260035343,0.460353773,0.043502395,0.089368593, , ,0.989345206,1.128654501,3.223186099, ,0.026404105,0.105939946,0.163796988,0.108315314,0.511147015,3.06697014,1.503079101,0.657775002,0.500634791
2022,333,53827,0.1671523, , ,0.35412519,1.493067323,0.179433317,0.18783847, ,0.026731254,0.18657054,0.386642313,0.025780096,0.178176071,0.012331855, ,0.961178362,0.793414853,2.262896507, , ,0.074879806,0.148611316,0.152718202,0.751325236,2.979652921,2.208181588,0.450757117,0.468759507
2210,122,53535,0.1887233, ,0.03634337,0.106388959,0.87168745,0.67979179,1.202597309,0.090427452,0.163638638,0.064653816,0.396923907, ,205.7266992, , ,0.892045981,0.089253308,0.253712439,0.052867378,0.002841198,0.030733406,0.040464249,0.011782086,0.331057197,2.765342542,0.971666921,0.451636904,0.248200192
2493,283,54115,0.1884224, ,0.074883515,0.286467817,2.412851663,2.412570085,0.621589121,0.479756228,0.119599044,0.328204359,0.426988408,0.274215552,11.16702007,0.204299058, ,0.83242457,1.313363823,3.721872503, ,0.052039724,0.140250762,0.271458832,0.01772898,0.994606072,2.580516168,2.915523856,0.775251806,0.557944576
2588,288,54174,0.3590683, ,0.172635526,0.013768828,0.777704019,0.599504595,0.109399105,0.140124422,0.075299669, ,0.322082643,0.00057514,816.2238987,0.042501352,0.00760789,0.707067219,0.082334966,0.231630995,0.019784165,0.03839918,0.06108744,0.06308442,0.041041382,0.349924111,2.19190838,1.02268981,0.322812302,0.252776115
2662,425,54505,0.1269325, ,5.580909581,0.204369128,0.680742241,0.700260308,0.343432649,0.135165535,0.171158293,0.185076734,0.369881113,0.018287679,0.105686993, ,0.002484048,0.718179085,0.97610742,2.747970947, ,0.017044772,0.061465955,0.12556603,0.033028152,0.609239742,2.226355165,1.781074853,0.342923523,0.323639112
3873,326,55277,0.190952,0.090673479,0.089608278,0.599355675,0.360997179,0.650283095,0.215730504,0.114497853,0.136491493,0.191329941,0.422131766, ,1.31942E+11, ,0.037224119,0.998612284,1.174646296,3.35592399, ,0.104873367,0.171864157,0.051065313,0.047537466,0.144663363,3.095698081,0.425469618,0.108318297,0.114330296
4381,962,55824,0.1033636, ,0.687431098,1.383910443,0.109322893,1.664608609,0.714798736,0.231609534,0.156430622,0.260240306,0.477328023,0.044103366,0.358590821,0.015466205,0.052974201,1.00310995,2.935488228,8.388270223, ,0.623271943,0.132969749,0.219322908,0.096901946,0.813783201,3.109640845,2.393615955,0.608044192,0.572715126
5147,697,55854,0.5610507,0.091133605,0.389207622,0.497530729,0.617510327,2.319659089,0.655874492,0.490095264, ,0.291730732,0.484661775,0.068795544,0.152957932, , ,1.158723778,2.91103733,8.372125249,0.0960392, ,0.139554014,0.412022297,0.172283193,0.726882994,3.592043713,2.143654814, , 
5382,592,55982,0.08458524, ,0.407661661,0.899617151, ,1.914481748,0.489913354,0.16388744,0.118499961,0.248206729,0.487727664,0.076689331,0.189718563,0.075715837, ,1.075437063,2.480968337,7.111532459, , ,0.283391559,0.228721445,0.193285934,0.717933702,3.333854895,2.114377979,0.630385333,0.470091083
5809,723,56353,0.4560255,0.144938647,0.437693198,1.221783168,0.160605479,3.13953524,1.127930007,0.241977835,0.272034604,0.276513256,0.41742345, ,0.223195359, ,0.055959376,0.989843775,4.753367847,13.57486704, , ,0.103759468,0.464236867,0.22770943,0.41411448,3.068515703,1.217756917,0.595353996,0.502065724
6477,713,56365,0.4464866,0.102977086,0.309128479,0.612584997,0.364532238,2.341630723,0.973667567,0.308745377,0.101043877,0.20198268,0.434717895,0.097592152,0.185533128,0.015474205,0.00950914,0.963708857,3.636738163,10.3735498, ,0.003598663,0.068811415,0.348180783,0.106390119,0.315162417,2.987497457,0.926322535,0.537572458,0.462075212
6490,393,56330,0.4140332,0.144878669,0.228374967,0.581638737,0.333055299,1.274284236,0.743134055,0.064788812,0.3488601,0.24806099,0.473590979,0.1930601,0.187276052,0.001905746,0.001933641,1.054905762,3.213741803,9.204053974, , ,0.073654485,0.31329754,0.066824733,0.358117855,3.270207861,1.054317161,0.298454413,0.204632056
6750,991,56367,0.3931766,0.069800395,0.351472665,0.895282851,0.323263733,1.913157899,0.917862421,0.161967639,0.404920298,0.193216266,0.357158172,0.130872785,0.239431722,0.045563028, ,0.855375742,3.203581609,9.089488474,0.065372006, ,0.059941166,0.233035118,0.064068765,0.569609159,2.6516648,1.670545644,0.592479472,0.420600705
6785,537,56487,0.467054,0.300963459,0.700033307,1.652983025,0.965082239,1.171403201,0.854898728,0.438278841,0.126871799,0.270017118,12219729.02,0.047207792,0.223817724,0.082181262,1.25409E-18,0.925223315,2.750477395,7.831290991,0.061482089, ,0.080270633,0.154557194,0.193425692,0.355774357,2.868192276,1.0449096,0.543050954,0.118371462
644,620,52173,0.05917422, , , , ,1.507924565,0.276952706,0.171078648,0.136914971,0.316877873,0.446541353,0.018197624,0.133797432, ,0.009750091,0.868511585,0.936357695,2.658525288, ,0.044057555,0.088487168,0.107965327,0.021691907,0.606455468,2.692385915,1.779103585,0.402245825,0.325823479
1620,529,53137,0.1909974,0.253087774, ,0.349156464,1.115218231,1.515535819,0.572513237,0.56493289,0.043302163,0.292889685,0.442659236,0.112570058,2.13365E+13,0.059573634,0.05829132,0.596185538,1.192425196,3.329174346, ,0.041093749,0.033019614,0.144999775,0.016665085,0.485244085,1.848175167,1.413763219,0.292911118,0.255160156
1644,185,53144,0.1887757, ,0.517478989,0.122032873,1.908290679,0.294012361,0.239494927,0.218293925, ,0.096568176,0.086140614, ,1.357650983, ,0.109194475,0.623307145,0.478019175,1.337252246, ,0.090745867,0.027364333,0.060413792,0.061472168,0.494886055,1.932252149,1.44302707,0.302975246,0.227388679
1684,622,53239,0.1224524, , ,1.065039357,1.370436442,0.952059693,1.034630033,0.527229157, ,0.225977078,0.410244416,0.1097681,0.210134055,0.034362904,0.038948008,0.937899705,3.462219676,9.863788154,0.012573025,0.090586156,0.110943722,0.519003896,0.181880007,0.798746014,2.907489086,2.346502456,0.762095367,0.713917904
1740,265,53050,0.1202754, , ,2.214562437,2.972934438,2.923439035,1.431406323,0.184818009,0.499406513,0.419901585,0.609525582,0.199982593,0.273206075,0.032238957,0.030954474,1.171433412,3.665464867,10.54698819, ,0.061646513,0.124508817,0.611733529,0.215931892,1.122257328,3.631443578,3.31031484,1.129602172,1.100284265
1925,409,53327,0.06147852, , , ,3.150622162,0.93238308,1.212763261,0.396341925,0.08669235,0.327647145,0.491317016,0.109066389,0.237128648,0.045566142, ,0.910463734,3.130935507,8.908153814,0.121100391, ,0.142782568,0.512846814,0.155452149,1.416328693,2.822437576,4.158538067,1.16332024,1.015397849
1959,504,53440,0.1899849, ,0.011861389, ,0.733241732,0.954992352, ,0.075028893,0.123444958,0.211844179,0.352527123,0.017105533, ,0.017318859,0.001301525,0.804070958,0.144191626,0.407985384,0.038488701,0.031253416,0.07420759,0.086214879,0.03362007,0.263610188,2.49261997,0.772240197,0.381134163,0.252393781
1977,511,53475,0.06662643, , , , ,2.065777756,0.510143402,0.202666084,0.103646354,0.263923652,0.427423041,0.020091527,0.202265715, , ,0.878282256,1.430666733,4.064007215, , ,0.110993645,0.124901489,0.050079698,0.636409041,2.722674993,1.867356573,0.476687767,0.354719574
2242,194,54153,0.1540122, ,0.047322674,0.344098767,0.959006583,0.949103121,0.440978114,0.103892214,0.102266222,0.2207845,0.40759839,0.04031517,0.150428714,0.023746972,0.043687543,0.795499444,0.972629612,2.750706191, ,0.038594741,0.095596817,0.120654297,0.046050898,0.551714085,2.466048278,1.615918308,0.510619615,0.388012296
2344,442,53740,0.05116787, , , ,1.971752941,1.013975337,0.919134398,0.300243666,0.214423838,0.37554418,0.533970671,0.127464065,0.166016576,0.02543869,0.052858901,1.021181271,3.02976893,8.664584837, ,0.050593315,0.112536499,0.518425614,0.167295489,1.212458384,3.16566194,3.567421313,0.996650721,0.823041972
2757,582,54509,0.191077, ,0.392694305,0.523195699,0.539963945,0.533171837,0.19461925,0.152860624,0.171206354, ,0.470389372,0.259073273,5141855.588,0.037700137,0.177218164,0.754421032,0.169316074,0.477713022,0.062940938, ,0.135952722,0.070903071,0.035465807,0.392256492,2.338705199,1.147769336,0.274224125,0.263743167
4227,860,55481,0.3423983,0.108818283,0.08085969,0.044628963,1.467833865,1.489590176,0.026372934,0.078369579,0.204343005,0.18231532,0.368550693, ,18.69438781, , ,0.756354753,0.247943724,0.699635225,0.107821248, , ,0.077973212, ,0.217609549,2.344699735,0.636770209,0.388540842,0.399680469
4356,862,55829,0.1887731,0.180080357,0.102274022,0.050199491,1.032849506,1.87634158,0.096694365, ,0.253758072,0.167659697,0.380643854,0.002734979,59.48158009,0.069205683, ,0.876262975,0.214474475,0.60918178,0.089617637, ,0.073494226,0.123906966,0.125969269,0.272063853,2.716415221,0.798258523,0.506059562,0.435047986
4544,784,55855,0.3577078,0.009076877, ,0.014302246,1.625897466,0.86378175,0.465120379,0.216943486,0.198362397, ,0.800605584,0.024227406, ,0.002909915, ,1.298066507,2.23678491,6.46566933, , ,0.170277761,0.116893789,0.074933401,0.150112076,4.024006173,0.443615944,0.274543808,0.245573308
