plate,fiberid,mjd,z,Flux_HeII_3203,Flux_NeV_3345,Flux_NeV_3425,Flux_OII_3726,Flux_OII_3728,Flux_NeIII_3868,Flux_NeIII_3967,Flux_He_3970,Flux_Hd_4101,Flux_Hg_4340,Flux_OIII_4363,Flux_HeII_4685,Flux_ArIV_4711,Flux_ArIV_4740,Flux_Hb_4861,Flux_OIII_4958,Flux_OIII_5006,Flux_NI_5197,Flux_NI_5200,Flux_HeI_5875,Flux_OI_6300,Flux_OI_6363,Flux_NII_6547,Flux_Ha_6562,Flux_NII_6583,Flux_SII_6716,Flux_SII_6730,Flux_HeII_3203_Err,Flux_NeV_3345_Err,Flux_NeV_3425_Err,Flux_OII_3726_Err,Flux_OII_3728_Err,Flux_NeIII_3868_Err,Flux_NeIII_3967_Err,Flux_He_3970_Err,Flux_Hd_4101_Err,Flux_Hg_4340_Err,Flux_OIII_4363_Err,Flux_HeII_4685_Err,Flux_ArIV_4711_Err,Flux_ArIV_4740_Err,Flux_Hb_4861_Err,Flux_OIII_4958_Err,Flux_OIII_5006_Err,Flux_NI_5197_Err,Flux_NI_5200_Err,Flux_HeI_5875_Err,Flux_OI_6300_Err,Flux_OI_6363_Err,Flux_NII_6547_Err,Flux_Ha_6562_Err,Flux_NII_6583_Err,Flux_SII_6716_Err,Flux_SII_6730_Err
1213,49,52972,0.1896507,35.91826,11.7909,126.7412,54.0134,28.67224,7.15733,11.326,3.299819,0,9.97555,17.45243,0,0,0,24.22256,49.91835,142.6239,3.301513,0,18.19781,5.961875,22.65501,97.0031,273.1414,285.3032,30.32312,20.96806,19.66038,26.28618,50.44336,45.65154,48.00969,17.10218,24.64568,72.98519,0,6.464732,10.25637,0,0,0,7.890754,4.993951,14.26843,11.33798,0,8.901787,12.00587,11.58879,4.97139,17.35445,14.62173,10.82793,8.141009
1340,161,52781,0.1853806,5.706835,64.6944,152.0688,55.66104,270.2906,121.9937,1.001345,58.46584,28.22627,53.41231,14.90073,41.68439,25.13442,4.05486,139.66,497.3282,1420.938,0,16.35223,17.29151,46.40881,9.170268,138.6914,483.4454,407.916,127.1351,123.4279,4917.122,14.45989,16.82962,38.40125,42.79294,9.631803,2256.214,150.3357,5.052217,6.855573,5.334742,7.358253,26.08436,5.180842,10.53058,21.27809,60.79455,0,6.039239,4.542361,5.002062,3.93158,5.521138,17.70007,16.23864,9.609554,9.171742
1601,431,53115,0.2295174,0,0,11.10501,23.82932,211.8339,61.55128,16.3295,15.47846,6.081015,32.22718,10.30424,17.61974,0,0,65.96136,165.5989,473.1396,20.09162,2.058898,0,34.9509,8.405495,118.279,295.6004,347.8795,53.51236,44.01052,0,0,5.955126,4336.999,2267.037,8.739738,13.33104,13.03376,9.532814,4.991036,7.976899,7.856624,0,0,8.628653,7.364464,21.04133,123.4294,669.6074,0,10.57218,7.712914,5.976365,16.15655,17.57754,8.508866,12.25566
1734,594,53034,0.04212972,0,0,0,1073.021,1091.254,574.7407,203.5572,132.3512,251.3211,429.4445,47.58024,207.1731,57.14738,16.63435,898.5382,1937.555,5535.871,31.1059,0,144.0064,229.0307,76.56924,851.5568,2868.74,2504.579,750.762,665.3173,0,0,0,210.6628,227.3679,24.35412,65.15446,60.4286,22.56082,21.70764,17.01692,18.95597,24.35079,16.17629,22.46067,21.40373,61.15352,14.77853,0,17.13953,13.42577,13.6579,10.3168,40.22581,30.34353,19.42709,18.23942
1754,261,53385,0.1548426,0,112.6732,196.1809,246.4489,262.7012,135.901,15.52711,60.0271,64.34496,117.9632,0,35.83195,0,1.648924,298.8797,595.0806,1700.23,0,13.92494,22.4884,58.73035,17.87647,335.8207,1192.489,987.708,216.3704,159.2531,0,28.53872,28.95182,630.748,504.6283,13.44174,20.88639,20.52286,10.47,12.47265,0,8.728831,0,33.50292,15.65768,17.50364,50.01039,0,7.219673,6.095658,12.49794,7.643782,9.867673,27.25214,29.02257,18.74327,14.43093
2278,43,53711,0.07373939,0,0,0,185.5858,324.6437,112.5479,1.451824,92.21063,61.83687,101.015,19.8623,43.29452,7.124795,9.894485,238.2406,382.6752,1093.358,0,0,99.7394,49.47921,10.0445,162.2944,739.2364,477.3366,155.9853,131.1458,0,0,0,614.5042,523.2181,9.673257,498.0976,67.91231,8.789986,8.473317,6.127582,7.110512,6.679377,4.797583,11.51023,9.988684,28.5391,0,0,32.83167,5.083906,4.478353,3.785805,16.38488,11.13472,6.988335,7.131293
2524,510,54568,0.1194844,0,0,334.1183,355.4356,666.6942,205.2188,43.57828,60.08451,78.59809,177.0623,0,84.05648,0,0,420.2634,450.3685,1286.767,0,8.409747,87.93571,99.88215,48.19909,444.7156,1884.286,1307.987,321.9821,244.0565,0,0,91.96378,1839.8,1562.373,36.25841,42.00053,46.41948,21.95251,21.89675,0,18.42655,0,0,25.23666,17.68119,50.51769,0,28.91798,20.03561,15.50762,15.71254,12.35163,57.13022,36.32832,19.36337,17.16433
2948,393,54553,0.3441948,11.55067,5.010639,10.60642,54.16841,126.7177,18.97366,4.703396,14.75634,17.66464,33.65256,3.833158,0,2.082285,0,83.91839,118.392,338.263,1.279589,18.31115,8.424446,15.48585,10.07951,5.611306,281.1607,16.50384,22.20749,12.23675,5.442922,3.764127,6.946029,10.57677,22.53531,4.246426,11.99474,8.335432,4.4835,7.43707,4.239468,0,2.845051,0,13.25726,14.24383,40.69666,8.002993,6.060003,4.181994,9.695122,9.250585,2.143037,29.99458,6.30305,5.289169,8.048461
3794,547,55241,0.3906433,2.243826,7.324723,20.65136,64.51386,100.2459,31.54599,14.65313,15.34639,8.833126,16.5924,6.936619,8.043686,0,0,39.90343,143.4789,409.9397,29.23249,1.009035,2.602215,10.53182,1.650859,11.90968,123.2166,35.02847,20.87715,14.50726,4.468685,2.474989,3.424053,9.727118,10.90858,3.716532,2.777844,2.899251,2.561753,2.954092,2.757972,1.756809,0,0,4.537492,13.71972,39.19921,27.09632,2.758797,2.075319,3.001233,3.223681,1.145909,9.256102,3.370319,4.001575,2.459328
3937,841,55352,0.4827533,27.35435,49.52715,120.8057,95.48383,344.4145,157.1791,11.56044,63.53643,39.35191,84.44087,23.0661,46.2202,7.953261,0,174.6093,648.1564,1851.875,8.233119,0,21.11824,31.79721,0,71.10514,536.4921,209.1328,102.629,65.02946,5.903554,7.787783,13.9554,0,34.77383,14.59111,8.594528,13.19644,5.879706,8.723682,4.667665,5.330002,3.24962,0,15.02089,49.74912,142.1404,4.531549,0,3.910695,8.881874,0,4.756583,31.46811,13.98995,19.1343,10.10491
4563,32,55617,0.4767921,15.6677,47.84509,104.644,37.68307,348.4108,136.5204,12.5567,61.08153,41.5564,78.07676,20.27655,39.15017,3.939372,0,158.3142,503.7487,1439.282,0,3.046081,13.36567,24.88382,10.70839,48.48446,419.6784,142.6013,16.20721,80.11343,5.844846,8.13996,12.133,22.60753,28.14608,12.31649,26.08789,25.93601,6.854236,7.89622,4.307593,5.715475,2.468061,0,10.29532,32.9527,94.15057,0,2.827722,4.297021,7.991865,8.065508,4.860848,23.97614,14.29661,28.93195,42.21824
4975,873,56037,0.4893889,16.59926,37.84878,86.51138,94.90848,260.2144,124.9832,2.046013,61.1239,34.42886,57.20842,16.05315,34.71631,5.118405,0,119.9971,449.0587,1283.025,9.407779,0,15.20135,37.30682,1.882191,62.17199,390.5014,182.8588,77.2133,86.82092,5.935158,10.76259,19.62587,566.6316,531.8746,22.42802,993.8856,51.07225,8.563267,12.33026,5.845558,8.880153,4.483049,0,21.98056,64.72208,184.9202,4.127117,0,4.972975,10.11174,23.56921,7.974181,45.48722,23.45347,35.98819,46.23065
881,241,52368,0.1299837,0,1703.802,136.622,486.9653,637.2062,302.8676,88.54735,55.10068,82.66322,157.979,21.16022,86.38465,35.19228,0.2216672,362.594,1076.556,3075.875,12.18617,8.389388,41.31164,130.1286,42.30782,250.7796,1078.356,737.5872,312.8326,232.0564,0,0,34.87439,155.6909,161.8441,19.71562,38.24642,36.33359,12.99908,12.82297,10.63091,13.28277,14.6824,542.9488,16.48051,24.13036,68.94389,11.56316,212.0836,11.31956,10.03183,12.25535,7.123451,25.62287,20.95133,18.81975,28.15793
949,51,52427,0.1187815,0,0,714.6896,0,1639.969,552.379,117.667,196.7377,150.9057,352.2679,57.46389,159.0653,0,12.59963,690.2384,1718.693,4910.55,0,31.29321,93.73414,224.0272,75.38593,912.8386,2206.523,2684.819,548.6661,528.902,0,0,90.02419,0,107.9182,41.71344,1083.084,892.5628,20.44967,29.66328,21.1915,25.10168,0,16.38776,40.17352,61.06171,174.462,0,17.21509,16.23997,15.98254,13.91073,29.923,68.90968,88.00883,25.17343,25.01774
1057,516,52522,0.2661322,109.6997,230.2919,484.4081,1210.916,581.2443,543.8439,221.6523,81.88786,184.1204,335.501,70.01939,109.0094,16.28658,0,716.2925,1862.079,5320.225,42.71155,2.295699,84.85478,184.0705,88.32904,394.2591,2421.678,1159.586,440.1985,327.7458,26.99622,24.75938,45.32798,797.9568,639.0137,37.59677,77.90337,69.89545,17.60189,25.0653,8.688978,11.98645,6.759782,0,43.75587,93.9625,268.4643,8.261266,7.553068,8.110043,12.78527,11.40457,19.36038,97.54588,56.94228,20.67342,19.16537
1770,452,53171,0.1907499,15.58367,11.39812,14.83011,2.638754E-15,96.74018,0,1.017311,0,5.302526,15.68989,0,2.615661E+14,0,5.09277,58.27288,16.47521,47.07203,6.9993,6.745222,9.942822,7.220488,0,32.26154,183.7267,94.88688,38.4424,31.10217,18.74208,28.58701,12.9518,0,22.98761,0,71.70504,0,8.958927,6.980535,0,3.432599E+09,0,13.01132,20.87406,4.055943,11.58841,41.92061,36.10725,6.705719,11.49772,0,3.470261,14.00819,10.20665,11.94949,12.12006
1776,498,53858,0.1511757,0,20.24439,113.2781,78.7515,530.2874,131.8032,31.91409,39.72936,57.47542,121.086,22.12281,51.74749,0,16.29382,257.1825,497.1396,1420.399,17.38396,2.646776,40.13721,58.6123,18.5024,295.6887,934.6969,869.6727,223.6571,169.1396,0,15.17005,21.58868,7730.775,3154.725,10.35986,15.43517,18.53765,8.81742,9.932294,9.856496,8.814171,0,12.87111,13.29677,12.42491,35.49973,12.92848,50.65614,6.48065,9.386337,7.831231,6.101107,22.08964,17.94443,14.80508,16.163
1992,485,53466,0.1023652,0,0,-9999,194.1298,298.6845,167.2225,63.07343,64.37675,38.24393,84.45629,29.89355,39.19273,0,6.179715,179.121,609.8471,1742.42,2.190085,5.115678,16.7364,41.2781,21.60349,107.6217,652.1915,316.5344,133.1545,108.0986,0,0,0,11.73993,12.56156,7.298904,6.570304,8.724641,5.884118,5.091872,5.709606,5.134214,0,6.662485,6.874616,11.26442,32.18407,114.9211,47.80673,4.335184,4.733036,4.473564,2.558085,13.62543,7.52378,7.40056,5.595291
2112,555,53534,0.04641892,0,0,0,4923.395,3566.818,879.7722,26.29605,896.8668,1094.901,2020.7,39.23708,190.0851,0,0,4563.372,2224.198,6354.853,0,0,539.6575,608.7656,253.4473,3097.59,17414.54,9110.559,2751.252,2323.158,0,0,0,4698.236,4493.712,59.94738,98486.29,16365.01,37.96721,59.36504,33.0123,33.5313,0,0,94.66884,46.88021,133.9435,0,0,29.29839,32.16782,30.17542,51.41463,253.7549,151.2195,63.10655,48.18958
2212,163,53789,0.1511389,0,245.196,453.2832,1387.181,1080.307,501.9243,302.5062,0,210.6495,407.9211,32.39579,257.9287,8.270801,0,960.1085,1805.961,5159.889,44.11218,0,126.1641,219.3888,70.06246,733.1503,3414.141,2156.324,592.5736,562.389,0,51.74915,45.72726,308.4636,478.7139,36.2091,26.26757,0,19.22898,26.82812,13.87711,21.79926,8.870172,0,48.03371,75.00382,214.2966,15.10081,0,10.73839,15.7216,13.3293,22.87256,116.0041,67.27224,25.0277,33.07204
2265,150,53674,0.189188,0,3.163783,0,10.19784,13.82934,3.238438,2.307373,3.749464,3.614637,8.337725,0,1.202622E+08,3.401506,0,27.62158,4.987859,14.25103,0,2.188241,0.6285363,1.687485,0.4524146,14.56624,131.4452,42.84189,16.71215,9.116931,0,19.67119,0,5.565396,6.47599,6.933798,9.786811,10.91766,6.048504,3.753256,0,2.025425E+07,6.175445,0,4.444507,1.468246,4.194988,0,8.528212,16.45531,8.466418,32.64841,1.321119,5.50332,3.885643,4.489621,4.300841
2349,21,53734,0.0456205,0,0,0,625.5453,29.9267,83.43223,10.91372,120.8943,142.5383,235.0192,10.0218,36.42389,0,0,464.655,235.8099,673.7425,2.902549,0,55.66844,45.26057,23.6592,266.9149,1604.104,785.044,255.1149,221.9113,0,0,0,85.88782,55.38401,21.42019,125.2483,54.3319,15.90516,19.75772,30.59855,11.89334,0,0,21.15933,7.302911,20.86546,0,0,10.31471,8.568131,9.755917,6.770631,34.57306,19.91362,10.36013,11.18766
2361,189,53762,0.07355809,0,0,0,508.1919,550.8077,294.9088,82.22296,153.0197,171.5229,291.6835,10.00772,144.9962,2.956044,17.17276,654.6354,1269.178,3626.223,0,2.381072E+07,21658.21,122.2614,74.94788,641.9651,2288.73,1888.132,423.0853,333.854,0,0,0,226.2118,173.7343,20.34184,83.22569,66.96935,19.5574,18.63086,16.13073,16.94548,82.09386,10.68054,24.51809,19.40213,55.43465,0,1.917071E+09,2313689,14.45727,24.57664,9.7953,38.30256,28.80971,19.73967,20.58023
4043,447,55630,0.4628715,24.90529,43.58383,111.803,361.1799,34.40743,114.9741,43.20805,28.45904,49.39684,372.6348,14.84369,47.32188,6.52586,11.54005,165.6567,446.3728,1275.351,0,7.769304,15.87842,26.84681,10.8108,82.4698,509.7918,242.5582,86.25887,64.94042,10.7116,10.03124,17.36378,149.2398,118.1961,14.03772,96.0547,98.94519,10.23778,107.4459,6.459406,7.674284,4.696167,10.17322,16.87476,41.79801,119.4229,0,27.2951,4.056722,5.062376,13.19471,6.50408,43.77438,19.12965,11.84914,10.11369
4839,920,55703,0.07525984,0,810.3233,429.8795,523.9243,739.5768,201.1967,46.55857,98.96284,182.8019,245.4548,63.95261,104.772,5.416342,0,464.2395,757.5026,2164.293,0,0,88.25396,129.7349,71.2438,502.0416,1732.801,1476.593,310.9085,264.605,0,399.1367,122.9345,164.1113,87.00904,28.58096,34.92001,45.56844,43.90782,28.35965,27.73746,19.73968,26.73508,0,22.14681,12.0308,34.37373,0,0,24.75829,17.54934,21.98431,6.873807,27.42713,20.21708,17.60116,22.42978
5145,443,55835,0.3559634,0,1.154992,0,0.5740709,43.52964,3.013273,0,3.715673,3.070183,5.188684,1.240815,4.687142,0.4474843,0,16.24317,10.22975,29.22785,0,1.23652,4.998788,3.745192,2.65859,4.442968,54.83069,13.06755,10.19324,8.146686,0,1.52031,0,34.43469,3.189141,1.460413,0,1.306233,1.434364,2.14582,1737.473,0,66.90948,0,1.252627,0.40063,1.144657,0,70.28414,2.517809,2.153069,4.009488,0.9684612,2.645133,2.848415,2.064346,1.76994
5440,563,55983,0.4304186,15.11814,27.38642,67.36962,91.24097,498.4228,116.4025,36.28635,22.5624,42.84806,73.83578,17.93956,26.84653,4.338722,3.127858,186.7048,449.7082,1284.88,7.435336,4.21108,14.56128,42.32435,12.25851,46.21269,537.8431,135.9197,91.66968,71.85112,4.819205,4.483331,7.911541,62.23045,65.257,9.406399,8.581703,7.386225,4.666485,6.54994,4.196366,3.112616,2.019597,1.643907,12.97927,25.80393,73.72552,285.6627,841.7075,3.218963,3.862936,3.282688,2.861063,26.04026,8.414892,7.052698,6.847957
5891,855,56034,0.4317969,9.005831,17.09207,48.94162,41.41218,308.0862,80.53162,43.7048,4.193325,32.01825,60.97324,12.00335,17.56323,1.36718,0,150.0387,352.4575,1007.021,2.651541,0,17.06043,37.38483,15.80115,48.06429,534.0527,141.3656,103.7625,82.18946,2.446223,2.611009,4.682474,690.5659,615.4792,6.40817,5.124091,3.968673,3.700962,4.577996,2.711509,2.418887,2.163159,0,8.365058,17.14135,48.97527,1.649062,0,3.347684,3.677475,3.949133,3.343925,21.55426,9.835073,8.608017,6.518919
1738,351,53051,0.189541,0,7.152895,23.63928,48.26678,44.94657,0,1.848407,8.264367,9.013802,19.92803,6.401087,0,10.55744,0,47.72126,9.725241,27.7864,0,0,7.364216,7.755584,3.576485,34.39669,180.2409,101.1667,40.59137,23.77449,0,11.36324,10.81559,25.15698,17.45408,0,19.94643,11.37052,5.251773,32.05175,8.184299,0,6.011037,0,5.596415,2.029296,5.797989,0,0,3.547611,4.163397,12.58138,1.844984,6.799902,5.426424,5.685028,4.998213
1741,542,53052,0.1651996,0,331.8254,274.1843,579.3137,408.9901,180.9279,120.2152,6.752412,107.5835,209.2864,0,47.7077,0,0,500.1239,553.9112,1582.603,29.27534,2.05217,47.76253,113.4514,55.93254,372.8298,2026.681,1096.558,376.233,281.8182,0,51.92442,32.81251,2742.269,2565.942,23.35892,24.2176,28.77858,14.50234,17.25406,0,13.2932,0,0,28.38516,22.44529,64.1294,28.59164,223.1824,9.107413,14.54126,11.49611,12.18455,67.14426,35.83691,19.80718,22.01723
1786,515,54450,0.1890988,0,3.080307,3.719491,76.81301,109.9553,7.031891,4.244417,19.23503,19.12792,47.72858,0,4.516838E+07,0,0,105.8958,29.6472,84.70628,0,6.613377,14.7444,12.66111,12.02517,61.40577,490.9276,180.6052,82.47459,61.19531,0,11.52712,6.970944E+07,9.167117,11.30891,4.836375,14.53593,5.314289,4.315213,3.877837,0,1.031148E+09,0,0,5.962232,2.37562,6.787487,0,5.794377,3.103991,3.664463,4.047669,2.729333,17.9941,8.027451,5.789118,4.509852
2093,104,53818,0.05134446,0,0,0,0,6888.724,1934.18,838.23,456.7184,1050.304,1813.65,32.55687,516.5596,0,0,3899.5,4674.103,13354.58,0,110.5222,505.8969,597.1341,232.4505,3021.626,14752.76,8887.137,2159.734,1954.082,0,0,0,0,233.3276,125.1466,349.4665,167.6528,59.46122,70.31196,40.08524,58.01431,0,0,95.52274,115.5742,330.2119,0,23.44204,41.23028,36.47477,34.78872,49.53801,232.8994,145.7,60.27331,69.19612
2096,343,53446,0.04430716,0,0,0,0,1300.9,186.5548,125.9386,64.95219,207.6204,319.7414,24.39474,58.87668,32.26685,21.93632,634.0178,599.6942,1713.412,0,0,43.13352,81.41446,29.99253,281.8137,1819.296,828.8638,417.9078,293.1979,0,0,0,0,71.63593,20.66213,30.4559,20.32525,20.22944,19.39412,12.39734,14.94267,38.19496,15.04,22.19377,14.41196,41.17702,0,0,13.55112,12.19429,10.95337,6.674678,36.17764,19.63141,15.96088,14.33286
2111,124,53467,0.0411191,0,0,0,0,2199.916,691.9224,0,401.9866,271.9548,450.9381,65.58076,273.9116,35.40028,33.8348,953.2459,2336.929,6676.94,0,54.89389,149.5955,235.4974,108.4372,812.6783,2793.522,2390.23,611.0711,581.5493,0,0,0,0,77.84023,34.46463,0,37.38871,23.46174,21.82871,21.34005,19.90247,12.04694,24.69629,24.40055,45.91002,131.1715,0,13.91756,18.57674,14.32598,14.78643,11.62345,54.65824,34.18663,18.28951,21.30925
2128,378,53800,0.1287414,0,0,372.1342,519.9638,325.9869,209.6236,75.07075,0,69.05335,146.9146,22.9071,86.0528,14.94266,0,291.7245,635.1811,1814.803,0,16.89823,41.09513,110.8535,37.67039,321.3255,1269.089,945.075,308.3001,218.2435,0,0,48.45465,257.8922,245.0334,22.19267,18.51305,0,14.03125,19.06482,13.27749,16.51185,14.98075,0,19.9452,27.50827,78.59505,0,8.242438,11.78852,9.965335,8.998694,10.50121,45.07313,30.88591,16.09499,16.39651
2345,593,53757,0.05560005,0,0,0,783.0468,1177.82,767.4957,145.5058,228.9515,204.4996,364.1438,113.2702,224.0651,41.18301,45.94137,780.1669,2812.988,8037.109,43.04031,0,97.77068,270.6038,88.61442,758.4061,2454.665,2230.606,731.5999,628.3969,0,0,0,321.2673,271.2032,25.52015,113.7291,109.3313,17.27054,18.07173,17.04767,18.45045,14.27304,17.63241,20.41703,33.64899,96.13997,11.47709,0,17.80216,16.4017,15.9453,11.69801,41.18919,34.4059,20.6858,17.58348
3811,279,55538,0.3448774,4.038092,1.22361,3.901874,36.91837,33.2039,1.72554,0,2.472982,3.222374,10.90227,0,0,0,0,21.86658,13.80049,39.42997,0.5353516,2.119182,2.609637,3.248946,0,7.130028,76.43351,20.97067,9.321278,6.700092,1.876465,1.817076,2.160032,3.798153,3.279298,1.50642,0,1.151503,1.270138,1.997754,0,0,0,0,1.58397,0.619938,1.771252,0,93.49516,1.512995,1.555357,0,0.6940494,5.126946,2.041322,1.744052,2.392088
4443,293,55539,0.4224097,8.862067,23.7381,56.79703,1.021585,274.8744,82.84417,23.27132,15.93606,21.24005,51.10989,21.93875,16.15043,0,0.2671798,94.75457,305.0662,871.6177,0,4.435188,14.65378,28.30595,9.846445,33.57258,264.5051,98.74287,41.74539,33.44678,4.046678,4.702106,7.943066,12.90428,30.77121,8.396323,11.95866,12.51222,3.90022,6.989838,4.906308,3.596492,0,6.441573,8.289331,24.10061,68.85889,0,2.521801,5.458581,4.584851,5.010495,2.911592,20.10944,8.563506,10.21059,8.404118
4866,595,55895,0.5096821,14.64485,24.49939,50.94196,84.80685,287.0572,92.99148,4.646635,44.61255,28.11987,54.99765,12.26658,28.88501,2.888176,2.13175,133.1039,399.6681,1141.909,0,0,11.96533,62.62513,20.10043,78.38392,544.4843,230.5409,120.0857,64.30362,2.855085,2.44745,2.04158,56.08089,27.20033,3.909336,3.562733,5.966552,2.733321,3.110814,1.853363,2.113886,1.994749,1.313818,4.4534,2.833093,8.094552,0,0,2.648859,5.836305,6.45271,4.946714,13.98903,14.54916,29.31501,29.89043
5396,880,55947,0.5250755,10.61794,25.13469,55.9748,185.2695,162.3006,86.09682,37.23454,0,23.89616,46.09589,10.48954,19.8348,0.8777857,1.3325,98.71658,321.0316,917.2332,1.903572,12.28802,8.634587,43.92486,14.81314,123.4107,433.494,362.9726,86.25839,67.21063,4.417078,4.480093,5.704997,22.80393,16.63893,6.582414,5.200584,0,3.75887,4.821558,3.203637,3.483536,4.366498,2.250514,5.000933,17.29389,49.41113,650.9572,119.0875,4.037904,5.873137,5.047858,6.274725,20.67035,18.45507,19.392,24.64647
5767,583,56245,0.4220054,0.7141001,15.71777,36.92506,104.3164,60.51754,58.48882,28.46274,0,14.50517,24.73707,5.734088,14.38682,4.329048,0,61.51925,226.8396,648.1132,6.235804,4.17442,7.981335,19.0913,11.34865,64.02818,225.7731,188.3182,57.99594,59.79536,33.78453,3.626493,4.128577,171.7817,175.7531,5.006318,5.159393,0,3.129043,4.044679,2.930289,3.345786,2.119818,0,4.398437,8.071293,23.06084,4.647296,47.76419,2.42975,7.094329,4.038876,2.924772,11.50969,8.60227,6.518086,7.694321
5773,989,56009,0.5196783,3.786857,22.297,64.04765,0,243.239,78.89635,0.01684187,31.72892,15.61716,34.62749,15.00438,20.51178,7.987152,0,85.90239,336.0439,960.1254,4.287521,4.434426,11.39897,45.02869,4.319287,65.3468,266.8456,192.1965,34.05875,89.46821,3.077451,5.04835,7.561551,0,18.62266,9.336154,0,26.52887,4.463561,5.759543,3.725778,4.065109,5.371684,0,7.363721,18.88471,53.95631,57.79126,72.52388,9.159532,7.558178,5.944523,8.593291,25.48712,25.27439,21.45048,51.9626
5967,161,56063,0.438781,16.4274,24.53912,67.83669,51.83669,265.3026,100.0684,0,45.90244,27.11201,52.42484,24.65375,20.21615,0,0,118.7127,399.0303,1140.086,1.919035,0,11.37895,40.18389,16.19529,30.0557,352.118,88.39912,58.22681,42.08556,4.797105,3.916121,4.175121,22.44431,35.66225,10.85646,0,3.820635,4.718535,4.245039,3.297212,2.426769,0,0,3.805758,3.377276,9.649361,2.158096,0,3.990483,4.018713,3.878675,4.382656,15.40621,12.89016,9.645733,12.13437
5977,73,56098,0.4471372,14.37583,30.13938,76.27565,75.21032,118.4546,75.89008,27.07788,5.802088,17.2923,35.11678,6.104614,31.27564,3.151439,0,104.2397,316.5603,904.458,11.98329,2.895439,10.87478,29.68989,9.422032,101.0601,328.6684,297.2355,67.07012,57.37034,6.580071,7.10963,9.158694,607.109,409.7858,8.147775,10.08388,7.162506,6.3061,6.080412,2.769772,4.935958,2.805107,0,7.280955,17.1111,48.88885,5.483397,3.665894,6.768481,6.180033,4.176985,5.275379,15.00652,15.51582,11.97983,10.82559
1448,14,53120,0.05054193,0,0,0,385.9771,623.3066,233.4147,60.60552,71.84399,98.61615,180.9274,32.66397,90.13792,3.541636,13.78663,387.2841,920.9561,2631.303,0,42.3459,80.12692,137.8547,52.05632,557.1965,1203.514,1638.813,441.9334,405.7634,0,0,0,3944.993,4037.01,20.19738,70.38844,55.07084,18.4447,20.64993,15.58609,17.15986,24.11036,15.6194,20.48303,14.77547,42.21563,0,21.99363,20.58635,15.70145,16.49879,9.415416,24.66884,27.6924,24.00683,24.60762
1573,406,53226,0.1433975,0,123.7633,171.6955,143.8368,163.3669,96.65631,40.31661,7.829112,17.18287,42.82121,9.224184,46.42111,0,1.897932,110.2734,343.5268,981.5051,0,13.19921,10.44742,33.71125,14.17426,102.9667,426.1981,302.8432,119.0799,79.75377,0,42.80889,20.48629,225.3226,220.7627,11.09919,13.07252,10.75775,9.300307,8.107522,7.161423,9.160699,0,16.61856,9.768336,8.707019,24.8772,0,9.442785,5.154527,7.563729,12.24545,3.803819,13.29047,11.1877,9.62248,8.984488
1625,626,53140,0.1392881,0,679.6729,616.0784,446.5981,787.4257,627.1025,294.4203,0,114.0202,253.0482,102.5197,157.0106,11.74664,26.12859,577.1052,2264.072,6468.777,46.91751,19.42334,55.56074,210.4321,83.94894,318.9622,1955.565,938.1241,270.2292,273.1732,0,1789.95,47.45213,1721.445,1637.272,34.28855,19.27589,0,11.19548,13.48961,12.60453,12.96335,7.52416,7.495037,25.51617,77.08497,220.2428,26.35633,8.034883,6.147033,10.65147,11.38304,8.952606,52.74557,26.33119,14.16795,12.2159
1779,164,53089,0.1184578,0,0,173.2169,338.2336,721.7458,290.7496,111.2821,22.33656,47.4085,117.9868,40.336,45.06638,0,18.45858,308.9847,1098.368,3138.194,32.89239,0,33.09287,226.0376,78.37656,400.2062,1105.442,1177.077,477.472,309.966,0,0,27.5806,7622.732,8072.507,16.63742,24.98389,17.00941,10.72534,13.26308,11.80323,10.21621,0,9.623128,14.57853,15.30779,43.73655,14.56797,0,12.02486,14.23748,14.538,7.766738,26.90559,22.84335,22.94385,18.3264
1810,275,53794,0.1087027,0,0,0,55.23179,595.27,169.9854,100.2842,0,80.48486,142.0779,32.62357,71.17196,0,0,305.2475,546.3476,1560.993,0,171.504,15.76129,67.25938,16.17996,249.5848,1031.516,734.073,191.4162,119.8697,0,0,0,161.0823,108.0514,16.12644,14.72053,0,15.4041,14.16105,13.48524,12.68686,0,0,15.70042,14.16308,40.46595,0,118.1142,6.617719,10.96797,7.582067,5.864809,26.77039,17.24944,14.24038,12.06912
1827,8,53531,0.2002394,100.8689,119.552,205.1404,625.8379,715.1324,291.174,4.708659,193.6365,111.347,233.4843,15.72985,89.15588,0,0,580.7536,820.0364,2342.961,256.6312,30.78528,47.30651,146.3001,43.31397,526.2242,2513.865,1547.718,387.3527,318.9448,399.8756,48.92251,33.74701,301.6196,269.1531,26.37741,440.3289,69.80991,16.65258,19.86674,12.14699,18.29329,0,0,35.98426,38.19874,109.1393,137.9957,8.367928,9.665181,14.76848,16.32062,22.16806,90.91852,65.20018,22.63764,18.22533
2166,138,54232,0.07263162,0,0,0,201.2798,638.8827,176.391,59.30838,32.59892,40.8647,93.31824,10.19745,45.25928,4.505041,10.99068,231.1248,734.5908,2098.831,0,0,0,111.8719,37.8842,366.4017,864.4946,1077.652,363.5196,293.0456,0,0,0,349.0645,344.8713,13.88626,22.43344,19.68654,10.99672,12.31208,6.800891,12.58974,991.4252,10.12668,14.58809,10.58819,30.25196,0,0,0,13.10237,12.47688,7.556037,19.51988,22.22364,17.76277,17.68875
