#depth	N  1	N  2	N  3	N  4	N  5	N  6	N  7	N  8
 3.45179e+18	9.54e-01	4.57e-02	4.31e-05	1.04e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.45797e+18	9.56e-01	4.42e-02	4.19e-05	9.87e-07	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.46369e+18	9.57e-01	4.31e-02	4.11e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.46765e+18	9.58e-01	4.24e-02	4.05e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.47156e+18	9.58e-01	4.19e-02	4.00e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.47666e+18	9.59e-01	4.09e-02	3.92e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.48193e+18	9.61e-01	3.94e-02	3.82e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.48572e+18	9.61e-01	3.89e-02	3.77e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.48795e+18	9.61e-01	3.87e-02	3.74e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.48988e+18	9.61e-01	3.86e-02	3.72e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.49239e+18	9.62e-01	3.81e-02	3.69e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.49498e+18	9.62e-01	3.75e-02	3.65e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.49685e+18	9.63e-01	3.72e-02	3.62e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.49815e+18	9.63e-01	3.71e-02	3.60e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.49952e+18	9.63e-01	3.68e-02	3.58e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50131e+18	9.63e-01	3.65e-02	3.56e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50345e+18	9.64e-01	3.61e-02	3.53e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50532e+18	9.64e-01	3.57e-02	3.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50660e+18	9.64e-01	3.55e-02	3.48e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50774e+18	9.65e-01	3.53e-02	3.46e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.50915e+18	9.65e-01	3.51e-02	3.44e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51083e+18	9.65e-01	3.47e-02	3.42e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51243e+18	9.66e-01	3.44e-02	3.39e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51379e+18	9.66e-01	3.41e-02	3.37e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51502e+18	9.66e-01	3.39e-02	3.35e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51639e+18	9.66e-01	3.37e-02	3.33e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51801e+18	9.67e-01	3.34e-02	3.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.51963e+18	9.67e-01	3.31e-02	3.29e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52107e+18	9.67e-01	3.29e-02	3.27e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52237e+18	9.67e-01	3.27e-02	3.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52366e+18	9.68e-01	3.24e-02	3.23e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52504e+18	9.68e-01	3.22e-02	3.21e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52661e+18	9.68e-01	3.20e-02	3.19e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52812e+18	9.68e-01	3.17e-02	3.17e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.52940e+18	9.68e-01	3.15e-02	3.16e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53068e+18	9.69e-01	3.14e-02	3.14e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53216e+18	9.69e-01	3.11e-02	3.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53375e+18	9.69e-01	3.09e-02	3.10e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53516e+18	9.69e-01	3.06e-02	3.08e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53636e+18	9.69e-01	3.05e-02	3.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53769e+18	9.70e-01	3.03e-02	3.06e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.53933e+18	9.70e-01	3.01e-02	3.04e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54094e+18	9.70e-01	2.99e-02	3.02e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54222e+18	9.70e-01	2.97e-02	3.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54339e+18	9.70e-01	2.96e-02	2.99e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54481e+18	9.71e-01	2.94e-02	2.98e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54650e+18	9.71e-01	2.92e-02	2.96e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54806e+18	9.71e-01	2.90e-02	2.95e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.54933e+18	9.71e-01	2.89e-02	2.94e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55068e+18	9.71e-01	2.88e-02	2.92e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55228e+18	9.71e-01	2.86e-02	2.91e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55393e+18	9.72e-01	2.84e-02	2.89e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55544e+18	9.72e-01	2.84e-02	2.88e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55688e+18	9.72e-01	2.83e-02	2.87e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.55849e+18	9.72e-01	2.81e-02	2.86e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.56033e+18	9.72e-01	2.79e-02	2.85e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.56206e+18	9.72e-01	2.78e-02	2.83e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.56365e+18	9.72e-01	2.78e-02	2.82e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.56524e+18	9.72e-01	2.76e-02	2.82e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.56706e+18	9.72e-01	2.75e-02	2.80e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.56916e+18	9.73e-01	2.74e-02	2.79e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.57113e+18	9.73e-01	2.73e-02	2.78e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.57289e+18	9.73e-01	2.73e-02	2.78e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.57483e+18	9.73e-01	2.72e-02	2.77e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.57736e+18	9.73e-01	2.70e-02	2.75e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.57990e+18	9.73e-01	2.69e-02	2.74e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.58191e+18	9.73e-01	2.69e-02	2.73e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.58389e+18	9.73e-01	2.69e-02	2.73e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.58637e+18	9.73e-01	2.68e-02	2.72e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.58922e+18	9.73e-01	2.67e-02	2.71e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.59189e+18	9.73e-01	2.66e-02	2.69e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.59440e+18	9.73e-01	2.65e-02	2.68e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.59737e+18	9.74e-01	2.64e-02	2.67e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.60116e+18	9.74e-01	2.61e-02	2.65e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.60527e+18	9.74e-01	2.59e-02	2.63e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.60885e+18	9.74e-01	2.58e-02	2.62e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.61218e+18	9.74e-01	2.57e-02	2.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.61620e+18	9.74e-01	2.55e-02	2.59e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.62143e+18	9.75e-01	2.51e-02	2.55e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.62712e+18	9.75e-01	2.47e-02	2.52e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.63236e+18	9.76e-01	2.44e-02	2.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.63810e+18	9.76e-01	2.40e-02	2.46e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.64557e+18	9.77e-01	2.33e-02	2.41e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.65388e+18	9.77e-01	2.26e-02	2.36e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.66190e+18	9.78e-01	2.20e-02	2.31e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.67049e+18	9.79e-01	2.13e-02	2.25e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.68035e+18	9.80e-01	2.04e-02	2.19e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.69003e+18	9.80e-01	1.94e-02	2.12e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.69835e+18	9.81e-01	1.88e-02	2.07e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.70699e+18	9.82e-01	1.80e-02	2.01e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.71704e+18	9.83e-01	1.68e-02	1.93e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.72588e+18	9.84e-01	1.58e-02	1.86e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.73225e+18	9.85e-01	1.52e-02	1.82e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.73863e+18	9.86e-01	1.44e-02	1.76e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.74577e+18	9.87e-01	1.31e-02	1.68e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.75149e+18	9.88e-01	1.20e-02	1.61e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.75524e+18	9.88e-01	1.16e-02	1.58e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.75887e+18	9.89e-01	1.04e-02	1.50e-05	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 3.76218e+18	9.98e-01	1.73e-03	5.98e-06	0.00e+00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
###########################
 3.80977e+14	4.77e-07	5.36e-04	7.55e-02	3.47e-01	3.19e-01	2.50e-01	7.77e-03	4.76e-05
 2.28586e+15	4.68e-07	5.35e-04	7.56e-02	3.48e-01	3.19e-01	2.50e-01	7.75e-03	4.74e-05
 9.90540e+15	4.43e-07	5.38e-04	7.68e-02	3.51e-01	3.18e-01	2.46e-01	7.60e-03	4.63e-05
 4.03835e+16	3.87e-07	5.44e-04	8.08e-02	3.61e-01	3.15e-01	2.36e-01	7.20e-03	4.33e-05
 9.64633e+16	3.33e-07	5.56e-04	8.78e-02	3.79e-01	3.11e-01	2.16e-01	6.39e-03	3.71e-05
 1.63108e+17	3.22e-07	5.72e-04	9.41e-02	3.92e-01	3.05e-01	2.03e-01	5.88e-03	3.33e-05
 2.43488e+17	3.34e-07	6.09e-04	1.02e-01	4.02e-01	3.00e-01	1.90e-01	5.36e-03	2.96e-05
 3.47981e+17	3.76e-07	6.95e-04	1.17e-01	4.18e-01	2.88e-01	1.72e-01	4.66e-03	2.48e-05
 4.48726e+17	4.11e-07	7.74e-04	1.32e-01	4.30e-01	2.76e-01	1.57e-01	4.14e-03	2.13e-05
 5.23075e+17	4.46e-07	8.44e-04	1.43e-01	4.36e-01	2.68e-01	1.48e-01	3.85e-03	1.96e-05
 5.98209e+17	5.12e-07	9.60e-04	1.59e-01	4.43e-01	2.56e-01	1.37e-01	3.49e-03	1.74e-05
 6.80468e+17	5.93e-07	1.10e-03	1.79e-01	4.50e-01	2.41e-01	1.25e-01	3.13e-03	1.53e-05
 7.54278e+17	7.14e-07	1.30e-03	2.03e-01	4.56e-01	2.25e-01	1.12e-01	2.69e-03	1.28e-05
 8.12102e+17	8.02e-07	1.45e-03	2.20e-01	4.58e-01	2.14e-01	1.04e-01	2.47e-03	1.16e-05
 8.66855e+17	9.16e-07	1.62e-03	2.39e-01	4.58e-01	2.03e-01	9.65e-02	2.26e-03	1.05e-05
 9.38034e+17	1.10e-06	1.90e-03	2.66e-01	4.58e-01	1.86e-01	8.62e-02	1.98e-03	9.03e-06
 1.00649e+18	1.30e-06	2.19e-03	2.93e-01	4.55e-01	1.70e-01	7.70e-02	1.73e-03	7.80e-06
 1.05297e+18	1.46e-06	2.41e-03	3.12e-01	4.52e-01	1.60e-01	7.13e-02	1.58e-03	7.06e-06
 1.08630e+18	1.60e-06	2.58e-03	3.26e-01	4.50e-01	1.53e-01	6.72e-02	1.48e-03	6.53e-06
 1.12096e+18	1.78e-06	2.81e-03	3.43e-01	4.46e-01	1.44e-01	6.24e-02	1.35e-03	5.89e-06
 1.15718e+18	1.99e-06	3.07e-03	3.60e-01	4.42e-01	1.36e-01	5.75e-02	1.22e-03	5.24e-06
 1.18729e+18	2.19e-06	3.30e-03	3.75e-01	4.38e-01	1.29e-01	5.37e-02	1.12e-03	4.73e-06
 1.21345e+18	2.40e-06	3.54e-03	3.88e-01	4.34e-01	1.23e-01	5.02e-02	1.02e-03	4.26e-06
 1.24264e+18	2.67e-06	3.83e-03	4.03e-01	4.30e-01	1.16e-01	4.63e-02	9.21e-04	3.75e-06
 1.27261e+18	2.98e-06	4.17e-03	4.19e-01	4.25e-01	1.09e-01	4.25e-02	8.21e-04	3.27e-06
 1.29696e+18	3.28e-06	4.46e-03	4.32e-01	4.20e-01	1.03e-01	3.96e-02	7.45e-04	2.90e-06
 1.31846e+18	3.58e-06	4.76e-03	4.44e-01	4.15e-01	9.85e-02	3.70e-02	6.78e-04	2.58e-06
 1.34292e+18	4.00e-06	5.16e-03	4.59e-01	4.08e-01	9.30e-02	3.39e-02	6.02e-04	2.23e-06
 1.36842e+18	4.50e-06	5.62e-03	4.75e-01	4.01e-01	8.73e-02	3.09e-02	5.28e-04	1.89e-06
 1.38961e+18	4.99e-06	6.04e-03	4.88e-01	3.94e-01	8.29e-02	2.85e-02	4.70e-04	1.63e-06
 1.40825e+18	5.49e-06	6.47e-03	5.00e-01	3.88e-01	7.91e-02	2.65e-02	4.21e-04	1.42e-06
 1.42929e+18	6.17e-06	7.02e-03	5.14e-01	3.80e-01	7.48e-02	2.42e-02	3.69e-04	1.20e-06
 1.45175e+18	7.09e-06	7.74e-03	5.30e-01	3.70e-01	7.00e-02	2.16e-02	3.13e-04	9.71e-07
 1.47050e+18	7.86e-06	8.31e-03	5.42e-01	3.63e-01	6.66e-02	1.99e-02	2.78e-04	0.00e+00
 1.48934e+18	8.85e-06	9.02e-03	5.55e-01	3.54e-01	6.32e-02	1.82e-02	2.42e-04	0.00e+00
 1.51026e+18	1.03e-05	1.00e-02	5.72e-01	3.43e-01	5.91e-02	1.61e-02	2.02e-04	0.00e+00
 1.52875e+18	1.16e-05	1.09e-02	5.84e-01	3.34e-01	5.60e-02	1.47e-02	1.75e-04	0.00e+00
 1.54761e+18	1.35e-05	1.20e-02	5.99e-01	3.23e-01	5.26e-02	1.30e-02	1.47e-04	0.00e+00
 1.56762e+18	1.57e-05	1.33e-02	6.14e-01	3.11e-01	4.92e-02	1.15e-02	1.21e-04	0.00e+00
 1.58522e+18	1.79e-05	1.45e-02	6.26e-01	3.02e-01	4.67e-02	1.04e-02	1.04e-04	0.00e+00
 1.60423e+18	2.13e-05	1.63e-02	6.42e-01	2.89e-01	4.35e-02	9.07e-03	8.41e-05	0.00e+00
 1.62443e+18	2.55e-05	1.84e-02	6.58e-01	2.76e-01	4.05e-02	7.85e-03	6.74e-05	0.00e+00
 1.63900e+18	2.88e-05	1.99e-02	6.67e-01	2.67e-01	3.86e-02	7.12e-03	5.81e-05	0.00e+00
 1.64850e+18	3.14e-05	2.11e-02	6.74e-01	2.61e-01	3.74e-02	6.65e-03	5.22e-05	0.00e+00
 1.65858e+18	3.47e-05	2.25e-02	6.81e-01	2.54e-01	3.60e-02	6.14e-03	4.63e-05	0.00e+00
 1.67169e+18	3.95e-05	2.45e-02	6.91e-01	2.44e-01	3.42e-02	5.53e-03	3.94e-05	0.00e+00
 1.68530e+18	4.54e-05	2.68e-02	7.01e-01	2.34e-01	3.24e-02	4.94e-03	3.31e-05	0.00e+00
 1.69648e+18	5.12e-05	2.90e-02	7.09e-01	2.26e-01	3.09e-02	4.48e-03	2.85e-05	0.00e+00
 1.70627e+18	5.71e-05	3.11e-02	7.16e-01	2.19e-01	2.97e-02	4.10e-03	2.48e-05	0.00e+00
 1.71737e+18	6.49e-05	3.38e-02	7.24e-01	2.10e-01	2.83e-02	3.69e-03	2.11e-05	0.00e+00
 1.72951e+18	7.48e-05	3.71e-02	7.32e-01	2.01e-01	2.68e-02	3.28e-03	1.76e-05	0.00e+00
 1.74034e+18	8.51e-05	4.03e-02	7.39e-01	1.92e-01	2.55e-02	2.94e-03	1.50e-05	0.00e+00
 1.74992e+18	9.61e-05	4.35e-02	7.45e-01	1.85e-01	2.43e-02	2.66e-03	1.28e-05	0.00e+00
 1.76055e+18	1.10e-04	4.76e-02	7.51e-01	1.76e-01	2.31e-02	2.37e-03	1.07e-05	0.00e+00
 1.77189e+18	1.28e-04	5.24e-02	7.57e-01	1.67e-01	2.17e-02	2.08e-03	8.80e-06	0.00e+00
 1.78157e+18	1.47e-04	5.71e-02	7.61e-01	1.59e-01	2.06e-02	1.86e-03	7.39e-06	0.00e+00
 1.79001e+18	1.66e-04	6.16e-02	7.65e-01	1.52e-01	1.97e-02	1.67e-03	6.30e-06	0.00e+00
 1.79941e+18	1.91e-04	6.74e-02	7.69e-01	1.44e-01	1.86e-02	1.48e-03	5.24e-06	0.00e+00
 1.80955e+18	2.23e-04	7.43e-02	7.72e-01	1.35e-01	1.74e-02	1.29e-03	4.25e-06	0.00e+00
 1.81833e+18	2.56e-04	8.12e-02	7.73e-01	1.28e-01	1.65e-02	1.14e-03	3.52e-06	0.00e+00
 1.82597e+18	2.90e-04	8.77e-02	7.74e-01	1.21e-01	1.56e-02	1.02e-03	2.99e-06	0.00e+00
 1.83444e+18	3.34e-04	9.59e-02	7.74e-01	1.14e-01	1.47e-02	8.92e-04	2.45e-06	0.00e+00
 1.84364e+18	3.95e-04	1.07e-01	7.73e-01	1.06e-01	1.37e-02	7.62e-04	1.94e-06	0.00e+00
 1.85153e+18	4.58e-04	1.17e-01	7.71e-01	9.86e-02	1.28e-02	6.62e-04	1.57e-06	0.00e+00
 1.85823e+18	5.21e-04	1.26e-01	7.68e-01	9.27e-02	1.20e-02	5.84e-04	1.31e-06	0.00e+00
 1.86561e+18	6.05e-04	1.39e-01	7.63e-01	8.61e-02	1.12e-02	5.05e-04	1.05e-06	0.00e+00
 1.87369e+18	7.15e-04	1.54e-01	7.56e-01	7.90e-02	1.03e-02	4.27e-04	8.23e-07	0.00e+00
 1.88087e+18	8.30e-04	1.68e-01	7.48e-01	7.29e-02	9.59e-03	3.67e-04	0.00e+00	0.00e+00
 1.88728e+18	9.62e-04	1.84e-01	7.39e-01	6.71e-02	8.87e-03	3.14e-04	0.00e+00	0.00e+00
 1.89449e+18	1.14e-03	2.04e-01	7.26e-01	6.08e-02	8.08e-03	2.61e-04	0.00e+00	0.00e+00
 1.90212e+18	1.37e-03	2.27e-01	7.10e-01	5.43e-02	7.27e-03	2.12e-04	0.00e+00	0.00e+00
 1.90860e+18	1.62e-03	2.50e-01	6.92e-01	4.88e-02	6.58e-03	1.75e-04	0.00e+00	0.00e+00
 1.91431e+18	1.89e-03	2.73e-01	6.74e-01	4.41e-02	5.97e-03	1.47e-04	0.00e+00	0.00e+00
 1.92073e+18	2.25e-03	3.02e-01	6.51e-01	3.89e-02	5.31e-03	1.18e-04	0.00e+00	0.00e+00
 1.92784e+18	2.76e-03	3.39e-01	6.21e-01	3.34e-02	4.59e-03	9.07e-05	0.00e+00	0.00e+00
 1.93422e+18	3.34e-03	3.76e-01	5.88e-01	2.86e-02	3.95e-03	6.99e-05	0.00e+00	0.00e+00
 1.93968e+18	3.96e-03	4.12e-01	5.56e-01	2.47e-02	3.42e-03	5.47e-05	0.00e+00	0.00e+00
 1.94480e+18	4.67e-03	4.48e-01	5.23e-01	2.12e-02	2.95e-03	4.27e-05	0.00e+00	0.00e+00
 1.95067e+18	5.68e-03	4.94e-01	4.80e-01	1.75e-02	2.43e-03	3.13e-05	0.00e+00	0.00e+00
 1.95683e+18	7.06e-03	5.48e-01	4.30e-01	1.39e-02	1.92e-03	2.15e-05	0.00e+00	0.00e+00
 1.96181e+18	8.43e-03	5.93e-01	3.86e-01	1.14e-02	1.55e-03	1.56e-05	0.00e+00	0.00e+00
 1.96593e+18	9.83e-03	6.32e-01	3.48e-01	9.43e-03	1.27e-03	1.16e-05	0.00e+00	0.00e+00
 1.97050e+18	1.17e-02	6.77e-01	3.03e-01	7.51e-03	9.83e-04	8.06e-06	0.00e+00	0.00e+00
 1.97551e+18	1.43e-02	7.25e-01	2.54e-01	5.73e-03	7.18e-04	5.24e-06	0.00e+00	0.00e+00
 1.97963e+18	1.70e-02	7.64e-01	2.14e-01	4.49e-03	5.32e-04	3.54e-06	0.00e+00	0.00e+00
 1.98271e+18	1.93e-02	7.91e-01	1.85e-01	3.73e-03	4.18e-04	2.62e-06	0.00e+00	0.00e+00
 1.98586e+18	2.22e-02	8.18e-01	1.56e-01	3.03e-03	3.16e-04	1.86e-06	0.00e+00	0.00e+00
 1.98938e+18	2.60e-02	8.45e-01	1.27e-01	2.39e-03	2.24e-04	1.25e-06	0.00e+00	0.00e+00
 1.99258e+18	3.03e-02	8.66e-01	1.02e-01	1.91e-03	1.58e-04	8.56e-07	0.00e+00	0.00e+00
 1.99535e+18	3.49e-02	8.81e-01	8.24e-02	1.57e-03	1.13e-04	0.00e+00	0.00e+00	0.00e+00
 1.99835e+18	4.09e-02	8.94e-01	6.41e-02	1.27e-03	7.67e-05	0.00e+00	0.00e+00	0.00e+00
 2.00147e+18	4.88e-02	9.02e-01	4.78e-02	1.01e-03	4.89e-05	0.00e+00	0.00e+00	0.00e+00
 2.00393e+18	5.67e-02	9.06e-01	3.68e-02	8.39e-04	3.31e-05	0.00e+00	0.00e+00	0.00e+00
 2.00587e+18	6.42e-02	9.05e-01	2.96e-02	7.26e-04	2.39e-05	0.00e+00	0.00e+00	0.00e+00
 2.00787e+18	7.34e-02	9.03e-01	2.33e-02	6.26e-04	1.68e-05	0.00e+00	0.00e+00	0.00e+00
 2.01000e+18	8.53e-02	8.96e-01	1.77e-02	5.33e-04	1.13e-05	0.00e+00	0.00e+00	0.00e+00
 2.01186e+18	9.78e-02	8.88e-01	1.38e-02	4.62e-04	7.89e-06	0.00e+00	0.00e+00	0.00e+00
 2.01337e+18	1.09e-01	8.79e-01	1.12e-02	4.12e-04	5.85e-06	0.00e+00	0.00e+00	0.00e+00
 2.01463e+18	1.21e-01	8.70e-01	9.30e-03	3.74e-04	4.54e-06	0.00e+00	0.00e+00	0.00e+00
 2.01580e+18	1.32e-01	8.60e-01	7.94e-03	3.42e-04	3.62e-06	0.00e+00	0.00e+00	0.00e+00
 2.01693e+18	1.44e-01	8.49e-01	6.73e-03	3.14e-04	2.88e-06	0.00e+00	0.00e+00	0.00e+00
 2.01800e+18	1.56e-01	8.38e-01	5.75e-03	2.90e-04	2.32e-06	0.00e+00	0.00e+00	0.00e+00
 2.01899e+18	1.69e-01	8.26e-01	4.98e-03	2.69e-04	1.91e-06	0.00e+00	0.00e+00	0.00e+00
 2.01975e+18	1.78e-01	8.17e-01	4.48e-03	2.55e-04	1.66e-06	0.00e+00	0.00e+00	0.00e+00
 2.02025e+18	1.84e-01	8.11e-01	4.20e-03	2.47e-04	1.52e-06	0.00e+00	0.00e+00	0.00e+00
 2.02077e+18	1.91e-01	8.05e-01	3.92e-03	2.39e-04	1.39e-06	0.00e+00	0.00e+00	0.00e+00
 2.02141e+18	2.00e-01	7.96e-01	3.57e-03	2.27e-04	1.22e-06	0.00e+00	0.00e+00	0.00e+00
 2.02208e+18	2.10e-01	7.87e-01	3.26e-03	2.16e-04	1.08e-06	0.00e+00	0.00e+00	0.00e+00
 2.02266e+18	2.18e-01	7.79e-01	3.03e-03	2.08e-04	9.82e-07	0.00e+00	0.00e+00	0.00e+00
 2.02323e+18	2.26e-01	7.71e-01	2.82e-03	2.00e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02384e+18	2.35e-01	7.62e-01	2.61e-03	1.93e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02448e+18	2.45e-01	7.53e-01	2.43e-03	1.85e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02514e+18	2.55e-01	7.43e-01	2.25e-03	1.77e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02579e+18	2.64e-01	7.34e-01	2.10e-03	1.71e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
 2.02646e+18	2.73e-01	7.25e-01	1.96e-03	1.64e-04	0.00e+00	0.00e+00	0.00e+00	0.00e+00
